Loan_ID,Customer_ID,Loan_Type,Loan_Amount,Outstanding_Balance,DPD,Risk_Segment,State,Sanction_Date
LN01330,CUST01330,Auto Loan,1490635,694338,58,Medium,Delhi,2022-01-31
LN01331,CUST01331,Auto Loan,446940,122466,90,High,Tamil Nadu,2022-07-22
LN01332,CUST01332,Personal Loan,1398803,1262520,73,High,Maharashtra,2025-06-16
LN01333,CUST01333,Personal Loan,1337523,471927,60,Medium,Karnataka,2020-03-25
LN01334,CUST01334,Auto Loan,4869466,1547882,112,High,Tamil Nadu,2022-01-27
LN01335,CUST01335,Personal Loan,1770967,1356717,8,Medium,Tamil Nadu,2021-12-05
LN01336,CUST01336,Personal Loan,3178237,2198670,138,High,Maharashtra,2022-12-28
LN01337,CUST01337,Auto Loan,1069132,133048,103,High,Delhi,2024-04-22
LN01338,CUST01338,Personal Loan,3892324,1732323,39,Medium,Karnataka,2025-06-09
LN01339,CUST01339,Business Loan,4306455,1820136,165,High,Tamil Nadu,2022-08-28
LN01340,CUST01340,Auto Loan,4862775,1720102,144,High,Delhi,2021-11-24
LN01341,CUST01341,Home Loan,4067985,574909,35,Medium,Telangana,2020-08-27
LN01342,CUST01342,Auto Loan,258000,131084,158,High,Maharashtra,2022-07-02
LN01343,CUST01343,Auto Loan,825787,424798,14,Medium,Telangana,2023-08-06
LN01344,CUST01344,Personal Loan,4944177,4910464,56,Medium,Tamil Nadu,2021-02-04
LN01345,CUST01345,Home Loan,751199,639685,114,High,Karnataka,2025-06-21
LN01346,CUST01346,Business Loan,3358665,1151448,125,High,Tamil Nadu,2023-05-20
LN01347,CUST01347,Business Loan,4341241,669204,170,High,Tamil Nadu,2022-03-25
LN01348,CUST01348,Personal Loan,3637308,1914070,98,High,Tamil Nadu,2020-01-25
LN01349,CUST01349,Auto Loan,2943400,1768029,78,High,Delhi,2024-11-25
LN01350,CUST01350,Business Loan,784830,304655,113,High,Delhi,2024-07-03
LN01351,CUST01351,Education Loan,2471237,934109,108,High,Delhi,2020-10-12
LN01352,CUST01352,Business Loan,772074,227823,53,Medium,Tamil Nadu,2022-08-30
LN01353,CUST01353,Business Loan,2863679,563676,151,High,Delhi,2020-06-30
LN01354,CUST01354,Home Loan,3484804,3027826,69,High,Delhi,2020-12-24
LN01355,CUST01355,Business Loan,3926543,3371645,145,High,Maharashtra,2021-02-12
LN01356,CUST01356,Personal Loan,3252514,1539347,141,High,Delhi,2020-03-27
LN01357,CUST01357,Auto Loan,4959082,3045326,126,High,Telangana,2024-02-24
LN01358,CUST01358,Education Loan,1933412,249628,0,Low,Maharashtra,2021-06-21
LN01359,CUST01359,Auto Loan,4013962,922231,167,High,Tamil Nadu,2022-05-04
LN01360,CUST01360,Personal Loan,4176243,3302647,165,High,Maharashtra,2020-02-28
LN01361,CUST01361,Home Loan,2375465,2305548,17,Medium,Telangana,2024-03-06
LN01362,CUST01362,Auto Loan,4924332,4523040,144,High,Delhi,2024-11-13
LN01363,CUST01363,Auto Loan,4043318,3316205,30,Medium,Tamil Nadu,2022-11-15
LN01364,CUST01364,Business Loan,197178,87753,41,Medium,Telangana,2020-04-29
LN01365,CUST01365,Personal Loan,2731679,2206925,177,High,Maharashtra,2022-01-01
LN01366,CUST01366,Personal Loan,493659,192322,92,High,Delhi,2023-07-27
LN01367,CUST01367,Auto Loan,458650,197833,74,High,Telangana,2023-08-01
LN01368,CUST01368,Home Loan,4360624,1248980,160,High,Maharashtra,2024-04-15
LN01369,CUST01369,Home Loan,1452037,1285450,82,High,Tamil Nadu,2024-08-20
LN01370,CUST01370,Auto Loan,2327162,1670195,178,High,Tamil Nadu,2020-07-15
LN01371,CUST01371,Business Loan,4915783,3441258,36,Medium,Karnataka,2020-10-07
LN01372,CUST01372,Business Loan,2410703,1805604,124,High,Delhi,2021-11-27
LN01373,CUST01373,Personal Loan,909143,319373,39,Medium,Telangana,2021-03-28
LN01374,CUST01374,Personal Loan,4736339,1429655,106,High,Delhi,2025-02-19
LN01375,CUST01375,Home Loan,1027823,961402,33,Medium,Karnataka,2022-09-09
LN01376,CUST01376,Auto Loan,2663667,1787088,35,Medium,Delhi,2024-12-27
LN01377,CUST01377,Business Loan,4438257,3646551,87,High,Maharashtra,2023-12-24
LN01378,CUST01378,Auto Loan,291252,224280,30,Medium,Maharashtra,2020-09-20
LN01379,CUST01379,Personal Loan,1950644,839787,32,Medium,Maharashtra,2020-09-23
LN01380,CUST01380,Home Loan,3613523,3258853,28,Medium,Karnataka,2020-02-08
LN01381,CUST01381,Education Loan,3667566,545084,50,Medium,Karnataka,2020-03-08
LN01382,CUST01382,Business Loan,547152,300649,30,Medium,Tamil Nadu,2020-03-29
LN01383,CUST01383,Home Loan,2580388,301123,24,Medium,Karnataka,2025-02-27
LN01384,CUST01384,Business Loan,1773030,1409595,51,Medium,Maharashtra,2023-10-05
LN01385,CUST01385,Auto Loan,295443,77138,37,Medium,Tamil Nadu,2025-04-27
LN01386,CUST01386,Business Loan,2967864,1774033,41,Medium,Telangana,2024-05-18
LN01387,CUST01387,Business Loan,2078554,1266726,145,High,Karnataka,2020-07-21
LN01388,CUST01388,Business Loan,167308,155361,55,Medium,Maharashtra,2025-05-28
LN01389,CUST01389,Auto Loan,1490940,1275529,1,Medium,Karnataka,2025-03-07
LN01390,CUST01390,Personal Loan,4279496,3998546,121,High,Tamil Nadu,2023-11-30
LN01391,CUST01391,Business Loan,1602947,1082340,172,High,Karnataka,2021-01-05
LN01392,CUST01392,Auto Loan,3234441,2102214,54,Medium,Telangana,2021-04-11
LN01393,CUST01393,Education Loan,996616,898056,80,High,Karnataka,2022-08-12
LN01394,CUST01394,Home Loan,4409790,1011036,126,High,Tamil Nadu,2023-12-14
LN01395,CUST01395,Auto Loan,4723562,813005,21,Medium,Tamil Nadu,2022-10-08
LN01396,CUST01396,Home Loan,3277777,1517329,116,High,Telangana,2024-02-16
LN01397,CUST01397,Auto Loan,3774171,1324798,141,High,Delhi,2021-08-18
LN01398,CUST01398,Education Loan,1633643,309344,121,High,Tamil Nadu,2021-01-02
LN01399,CUST01399,Home Loan,4174245,3236396,26,Medium,Delhi,2022-06-16
LN01400,CUST01400,Business Loan,763081,201316,36,Medium,Delhi,2022-03-31
LN01401,CUST01401,Business Loan,903307,867777,43,Medium,Karnataka,2022-01-14
LN01402,CUST01402,Personal Loan,2890648,1129029,152,High,Delhi,2020-09-08
LN01403,CUST01403,Personal Loan,3612677,3402978,127,High,Tamil Nadu,2024-04-15
LN01404,CUST01404,Business Loan,2339861,1912695,91,High,Delhi,2023-09-27
LN01405,CUST01405,Business Loan,3442718,2376549,130,High,Tamil Nadu,2020-10-28
LN01406,CUST01406,Education Loan,956277,223752,64,High,Delhi,2022-10-15
LN01407,CUST01407,Personal Loan,1179176,180251,25,Medium,Karnataka,2024-08-27
LN01408,CUST01408,Home Loan,4228658,3267053,6,Medium,Maharashtra,2022-02-22
LN01409,CUST01409,Business Loan,2792704,919893,77,High,Telangana,2023-06-30
LN01410,CUST01410,Home Loan,691873,614392,126,High,Delhi,2021-02-17
LN01411,CUST01411,Auto Loan,4226679,2478926,129,High,Tamil Nadu,2023-01-15
LN01412,CUST01412,Auto Loan,4584285,2751118,4,Medium,Karnataka,2022-05-31
LN01413,CUST01413,Home Loan,3268120,2214733,80,High,Delhi,2022-06-25
LN01414,CUST01414,Education Loan,351831,52410,45,Medium,Telangana,2023-09-12
LN01415,CUST01415,Auto Loan,1426941,1173401,110,High,Maharashtra,2021-10-01
LN01416,CUST01416,Education Loan,4139068,3618400,28,Medium,Telangana,2023-10-14
LN01417,CUST01417,Education Loan,4695476,4410669,121,High,Telangana,2024-10-15
LN01418,CUST01418,Personal Loan,4300382,663816,100,High,Tamil Nadu,2022-10-10
LN01419,CUST01419,Business Loan,3219196,2909551,173,High,Tamil Nadu,2024-04-18
LN01420,CUST01420,Auto Loan,2738404,531470,7,Medium,Telangana,2020-04-02
LN01421,CUST01421,Personal Loan,3123670,1775662,149,High,Karnataka,2024-04-16
LN01422,CUST01422,Auto Loan,3242480,732563,109,High,Tamil Nadu,2022-01-01
LN01423,CUST01423,Education Loan,2996660,536431,169,High,Maharashtra,2021-05-22
LN01424,CUST01424,Personal Loan,2668080,623079,176,High,Karnataka,2024-11-14
LN01425,CUST01425,Auto Loan,1010254,455018,43,Medium,Karnataka,2023-01-07
LN01426,CUST01426,Auto Loan,363546,278003,168,High,Delhi,2023-03-09
LN01427,CUST01427,Business Loan,3583052,1476585,5,Medium,Delhi,2023-04-19
LN01428,CUST01428,Home Loan,2705114,1854857,146,High,Delhi,2021-10-22
LN01429,CUST01429,Business Loan,869782,599059,25,Medium,Maharashtra,2021-11-19
LN01430,CUST01430,Education Loan,4267528,3830250,170,High,Tamil Nadu,2020-12-07
LN01431,CUST01431,Business Loan,2562563,1780190,111,High,Maharashtra,2022-10-14
LN01432,CUST01432,Home Loan,4544901,1352407,73,High,Tamil Nadu,2020-04-07
LN01433,CUST01433,Auto Loan,4861040,3858553,57,Medium,Telangana,2024-03-01
LN01434,CUST01434,Home Loan,4900236,1284706,151,High,Tamil Nadu,2021-07-13
LN01435,CUST01435,Home Loan,4801544,4466994,109,High,Maharashtra,2021-12-12
LN01436,CUST01436,Home Loan,2582076,2374818,76,High,Delhi,2023-09-20
LN01437,CUST01437,Business Loan,2678595,1107042,106,High,Delhi,2021-05-29
LN01438,CUST01438,Business Loan,4373230,2338301,171,High,Telangana,2021-01-04
LN01439,CUST01439,Home Loan,4380401,4056507,47,Medium,Telangana,2022-10-19
LN01440,CUST01440,Personal Loan,3969957,1520799,163,High,Telangana,2024-07-14
LN01441,CUST01441,Business Loan,3688344,2743298,160,High,Karnataka,2022-12-05
LN01442,CUST01442,Personal Loan,3105757,2250384,37,Medium,Maharashtra,2020-11-04
LN01443,CUST01443,Auto Loan,3702305,2090986,81,High,Karnataka,2023-07-22
LN01444,CUST01444,Personal Loan,3509783,1470583,73,High,Maharashtra,2021-06-09
LN01445,CUST01445,Business Loan,2030800,1054242,61,High,Karnataka,2020-11-03
LN01446,CUST01446,Personal Loan,282399,92618,79,High,Delhi,2022-09-21
LN01447,CUST01447,Business Loan,3708548,2140930,165,High,Karnataka,2021-02-17
LN01448,CUST01448,Personal Loan,2337673,805998,7,Medium,Tamil Nadu,2024-06-05
LN01449,CUST01449,Auto Loan,4669657,1943236,164,High,Karnataka,2025-05-27
LN01450,CUST01450,Education Loan,217006,36203,21,Medium,Tamil Nadu,2023-05-17
LN01451,CUST01451,Auto Loan,583361,485113,93,High,Karnataka,2022-03-23
LN01452,CUST01452,Personal Loan,2030056,437744,146,High,Telangana,2025-03-25
LN01453,CUST01453,Home Loan,4428497,3228777,148,High,Telangana,2021-05-30
LN01454,CUST01454,Education Loan,807061,330347,153,High,Karnataka,2024-05-02
LN01455,CUST01455,Auto Loan,2812250,2732066,99,High,Maharashtra,2025-03-30
LN01456,CUST01456,Education Loan,1878786,490450,27,Medium,Maharashtra,2021-03-14
LN01457,CUST01457,Auto Loan,3736586,2086509,65,High,Telangana,2020-04-24
LN01458,CUST01458,Education Loan,4525070,2024133,179,High,Karnataka,2021-10-10
LN01459,CUST01459,Business Loan,3604935,2352175,174,High,Maharashtra,2025-05-26
LN01460,CUST01460,Auto Loan,1265606,887822,121,High,Tamil Nadu,2024-08-09
LN01461,CUST01461,Auto Loan,226783,191865,155,High,Karnataka,2024-09-19
LN01462,CUST01462,Home Loan,2060546,736597,141,High,Delhi,2021-09-25
LN01463,CUST01463,Auto Loan,1073861,668280,60,Medium,Delhi,2022-03-06
LN01464,CUST01464,Home Loan,3346517,1406436,77,High,Karnataka,2025-04-01
LN01465,CUST01465,Personal Loan,2544964,1136920,41,Medium,Delhi,2023-07-17
LN01466,CUST01466,Auto Loan,3458197,487929,70,High,Karnataka,2024-08-12
LN01467,CUST01467,Education Loan,4001800,3491138,105,High,Tamil Nadu,2024-01-09
LN01468,CUST01468,Education Loan,892179,257349,178,High,Tamil Nadu,2022-11-02
LN01469,CUST01469,Home Loan,3001584,2065416,154,High,Telangana,2024-02-19
LN01470,CUST01470,Auto Loan,3852235,3301145,7,Medium,Karnataka,2023-08-06
LN01471,CUST01471,Personal Loan,3769550,3694730,164,High,Maharashtra,2020-01-07
LN01472,CUST01472,Education Loan,1728353,1490467,78,High,Tamil Nadu,2023-03-25
LN01473,CUST01473,Home Loan,979694,263457,63,High,Telangana,2024-01-01
LN01474,CUST01474,Personal Loan,3491981,1688855,115,High,Delhi,2024-11-23
LN01475,CUST01475,Personal Loan,2236741,587485,175,High,Telangana,2024-08-20
LN01476,CUST01476,Auto Loan,2413887,1074644,21,Medium,Delhi,2022-01-22
LN01477,CUST01477,Personal Loan,3350868,1917680,146,High,Maharashtra,2020-02-12
LN01478,CUST01478,Home Loan,4735289,2392063,22,Medium,Delhi,2021-02-10
LN01479,CUST01479,Auto Loan,1465627,250964,102,High,Telangana,2022-05-28
LN01480,CUST01480,Business Loan,2232361,536238,22,Medium,Tamil Nadu,2020-12-14
LN01481,CUST01481,Business Loan,1034407,118240,134,High,Delhi,2024-05-02
LN01482,CUST01482,Education Loan,4195222,916598,57,Medium,Maharashtra,2021-01-25
LN01483,CUST01483,Auto Loan,2465600,2319251,97,High,Maharashtra,2022-06-02
LN01484,CUST01484,Personal Loan,1858303,779255,173,High,Maharashtra,2022-05-06
LN01485,CUST01485,Personal Loan,3476948,959822,7,Medium,Tamil Nadu,2025-06-22
LN01486,CUST01486,Auto Loan,2025396,1497908,115,High,Maharashtra,2022-01-27
LN01487,CUST01487,Business Loan,3893359,748949,2,Medium,Delhi,2020-09-29
LN01488,CUST01488,Auto Loan,3384930,3219360,54,Medium,Delhi,2023-12-21
LN01489,CUST01489,Education Loan,2199376,373145,24,Medium,Telangana,2020-04-30
LN01490,CUST01490,Home Loan,2842253,1269221,120,High,Tamil Nadu,2023-05-26
LN01491,CUST01491,Business Loan,431781,45988,64,High,Telangana,2023-06-23
LN01492,CUST01492,Education Loan,2587615,1914239,171,High,Tamil Nadu,2020-09-27
LN01493,CUST01493,Business Loan,394981,343840,45,Medium,Tamil Nadu,2020-12-13
LN01494,CUST01494,Business Loan,4184240,1841034,119,High,Maharashtra,2020-07-02
LN01495,CUST01495,Auto Loan,4499517,2265789,36,Medium,Tamil Nadu,2020-08-27
LN01496,CUST01496,Auto Loan,420459,109086,127,High,Tamil Nadu,2024-03-11
LN01497,CUST01497,Auto Loan,3657823,1552457,67,High,Telangana,2024-08-25
LN01498,CUST01498,Auto Loan,4386681,1751528,111,High,Maharashtra,2021-10-08
LN01499,CUST01499,Education Loan,1318900,1297224,168,High,Delhi,2020-04-18
LN01500,CUST01500,Personal Loan,1296721,244107,58,Medium,Maharashtra,2020-03-14
LN01501,CUST01501,Education Loan,2232916,566290,180,High,Delhi,2022-06-12
LN01502,CUST01502,Home Loan,4201612,591253,113,High,Tamil Nadu,2023-12-23
LN01503,CUST01503,Business Loan,4120148,2331997,126,High,Karnataka,2024-09-28
LN01504,CUST01504,Personal Loan,1087286,475314,23,Medium,Maharashtra,2024-11-13
LN01505,CUST01505,Auto Loan,1565443,509484,130,High,Tamil Nadu,2023-02-27
LN01506,CUST01506,Business Loan,1831708,1406957,1,Medium,Telangana,2024-04-19
LN01507,CUST01507,Business Loan,1564721,1029765,19,Medium,Maharashtra,2024-04-22
LN01508,CUST01508,Education Loan,841089,428730,6,Medium,Tamil Nadu,2023-10-27
LN01509,CUST01509,Home Loan,3356535,1902470,151,High,Karnataka,2024-09-10
LN01510,CUST01510,Auto Loan,1339962,194550,20,Medium,Delhi,2024-08-28
LN01511,CUST01511,Education Loan,3858893,3021408,68,High,Telangana,2023-09-09
LN01512,CUST01512,Home Loan,2813433,465250,167,High,Telangana,2025-05-01
LN01513,CUST01513,Education Loan,2775588,2664781,33,Medium,Maharashtra,2024-11-02
LN01514,CUST01514,Home Loan,2423590,1597835,14,Medium,Karnataka,2023-01-25
LN01515,CUST01515,Business Loan,3249339,713120,102,High,Tamil Nadu,2020-12-30
LN01516,CUST01516,Personal Loan,3396360,713718,5,Medium,Maharashtra,2020-11-29
LN01517,CUST01517,Education Loan,3425544,1537661,165,High,Maharashtra,2020-09-03
LN01518,CUST01518,Auto Loan,4167507,3776808,110,High,Tamil Nadu,2025-01-24
LN01519,CUST01519,Business Loan,1151312,491616,170,High,Karnataka,2024-08-31
LN01520,CUST01520,Auto Loan,4350446,1273364,125,High,Delhi,2024-12-18
LN01521,CUST01521,Education Loan,4046665,1530750,144,High,Telangana,2022-05-16
LN01522,CUST01522,Home Loan,3594491,1903942,157,High,Maharashtra,2022-06-08
LN01523,CUST01523,Education Loan,829699,125371,131,High,Tamil Nadu,2025-06-16
LN01524,CUST01524,Education Loan,1930979,1551234,175,High,Maharashtra,2025-03-21
LN01525,CUST01525,Education Loan,4473134,3087877,165,High,Telangana,2020-06-20
LN01526,CUST01526,Auto Loan,3977707,2232172,20,Medium,Delhi,2021-09-07
LN01527,CUST01527,Personal Loan,1121978,829752,76,High,Maharashtra,2022-12-07
LN01528,CUST01528,Education Loan,2528679,453053,141,High,Karnataka,2025-02-21
LN01529,CUST01529,Home Loan,4356833,887125,130,High,Delhi,2022-04-25
LN01530,CUST01530,Home Loan,3947821,3166609,145,High,Tamil Nadu,2021-12-28
LN01531,CUST01531,Auto Loan,4962099,1182141,128,High,Karnataka,2020-08-21
LN01532,CUST01532,Education Loan,1556192,537737,100,High,Karnataka,2020-06-19
LN01533,CUST01533,Education Loan,2546848,1571470,150,High,Delhi,2024-03-31
LN01534,CUST01534,Education Loan,2273605,943190,47,Medium,Maharashtra,2021-01-14
LN01535,CUST01535,Home Loan,2225314,2050441,172,High,Karnataka,2022-06-07
LN01536,CUST01536,Business Loan,200283,21560,101,High,Karnataka,2020-01-28
LN01537,CUST01537,Personal Loan,4052371,2335300,177,High,Delhi,2024-11-14
LN01538,CUST01538,Business Loan,4132924,1683327,158,High,Telangana,2022-01-08
LN01539,CUST01539,Education Loan,2588868,626454,32,Medium,Maharashtra,2020-01-29
LN01540,CUST01540,Personal Loan,988790,954483,4,Medium,Maharashtra,2024-10-25
LN01541,CUST01541,Home Loan,1805144,1189489,166,High,Maharashtra,2023-08-23
LN01542,CUST01542,Personal Loan,3705658,2996447,137,High,Maharashtra,2020-06-25
LN01543,CUST01543,Auto Loan,3937495,1015200,121,High,Delhi,2020-02-14
LN01544,CUST01544,Home Loan,1443393,463991,179,High,Delhi,2025-05-27
LN01545,CUST01545,Education Loan,4005138,482837,115,High,Telangana,2021-05-11
LN01546,CUST01546,Personal Loan,2523225,1895370,13,Medium,Tamil Nadu,2020-01-17
LN01547,CUST01547,Home Loan,3672099,2110722,126,High,Telangana,2023-05-05
LN01548,CUST01548,Business Loan,2489193,404180,124,High,Delhi,2022-09-22
LN01549,CUST01549,Business Loan,4142814,1386964,15,Medium,Telangana,2020-02-08
LN01550,CUST01550,Education Loan,4885221,3138065,141,High,Karnataka,2021-07-02
LN01551,CUST01551,Education Loan,4020646,892549,126,High,Telangana,2025-04-06
LN01552,CUST01552,Auto Loan,3810825,3306669,111,High,Karnataka,2020-11-26
LN01553,CUST01553,Auto Loan,1662301,1150298,88,High,Delhi,2021-04-20
LN01554,CUST01554,Business Loan,1892996,1421708,175,High,Tamil Nadu,2025-03-02
LN01555,CUST01555,Business Loan,3979788,948096,75,High,Delhi,2025-05-19
LN01556,CUST01556,Education Loan,3072042,2288277,41,Medium,Telangana,2021-02-28
LN01557,CUST01557,Auto Loan,773030,583649,33,Medium,Maharashtra,2021-02-12
LN01558,CUST01558,Personal Loan,4178753,841095,106,High,Delhi,2021-09-13
LN01559,CUST01559,Personal Loan,1806850,1348443,12,Medium,Karnataka,2022-01-04
LN01560,CUST01560,Auto Loan,3045101,969749,44,Medium,Telangana,2020-03-06
LN01561,CUST01561,Home Loan,2883124,2094465,29,Medium,Telangana,2021-04-09
LN01562,CUST01562,Home Loan,4764242,2356274,124,High,Tamil Nadu,2021-11-27
LN01563,CUST01563,Auto Loan,441549,336194,68,High,Maharashtra,2024-10-13
LN01564,CUST01564,Business Loan,923606,833079,12,Medium,Delhi,2024-06-24
LN01565,CUST01565,Education Loan,980555,209090,156,High,Telangana,2024-05-20
LN01566,CUST01566,Home Loan,4768364,828901,129,High,Karnataka,2020-12-08
LN01567,CUST01567,Home Loan,1772904,935700,40,Medium,Tamil Nadu,2023-12-21
LN01568,CUST01568,Education Loan,4293768,2519779,25,Medium,Maharashtra,2023-08-18
LN01569,CUST01569,Auto Loan,2856891,863548,31,Medium,Maharashtra,2022-06-18
LN01570,CUST01570,Education Loan,105260,42680,121,High,Tamil Nadu,2021-08-10
LN01571,CUST01571,Business Loan,1486648,327412,68,High,Tamil Nadu,2024-01-04
LN01572,CUST01572,Education Loan,3075296,2947593,170,High,Maharashtra,2020-11-06
LN01573,CUST01573,Business Loan,3587662,1315830,35,Medium,Delhi,2022-04-26
LN01574,CUST01574,Education Loan,3898299,2554741,174,High,Tamil Nadu,2025-04-16
LN01575,CUST01575,Home Loan,3762619,986885,2,Medium,Telangana,2025-04-16
LN01576,CUST01576,Home Loan,761171,430854,80,High,Delhi,2024-04-30
LN01577,CUST01577,Personal Loan,3691262,626942,100,High,Karnataka,2023-09-14
LN01578,CUST01578,Personal Loan,4869735,971916,161,High,Telangana,2025-06-15
LN01579,CUST01579,Auto Loan,3567387,2042860,174,High,Telangana,2024-11-24
LN01580,CUST01580,Auto Loan,2681466,1711646,2,Medium,Tamil Nadu,2025-01-17
LN01581,CUST01581,Business Loan,1281966,975315,114,High,Maharashtra,2024-12-22
LN01582,CUST01582,Business Loan,3758971,3301302,88,High,Delhi,2024-05-07
LN01583,CUST01583,Personal Loan,2579428,611441,9,Medium,Telangana,2021-11-16
LN01584,CUST01584,Education Loan,1107011,656453,138,High,Tamil Nadu,2021-03-13
LN01585,CUST01585,Home Loan,4342212,2748578,79,High,Telangana,2021-11-28
LN01586,CUST01586,Personal Loan,246475,31958,138,High,Telangana,2021-06-13
LN01587,CUST01587,Personal Loan,2599651,2033089,129,High,Karnataka,2024-02-08
LN01588,CUST01588,Home Loan,3178773,1407374,160,High,Telangana,2021-12-26
LN01589,CUST01589,Home Loan,450412,441696,166,High,Karnataka,2022-07-08
LN01590,CUST01590,Auto Loan,4851935,528926,116,High,Tamil Nadu,2021-04-28
LN01591,CUST01591,Business Loan,4794573,2441031,89,High,Tamil Nadu,2021-08-05
LN01592,CUST01592,Business Loan,1224165,914438,133,High,Maharashtra,2020-08-03
LN01593,CUST01593,Auto Loan,4382311,2880863,49,Medium,Tamil Nadu,2022-07-19
LN01594,CUST01594,Home Loan,1279377,1020678,105,High,Karnataka,2020-07-07
LN01595,CUST01595,Home Loan,3614208,906945,121,High,Maharashtra,2022-07-02
LN01596,CUST01596,Home Loan,3147864,2522061,103,High,Telangana,2023-02-18
LN01597,CUST01597,Business Loan,3361675,1442178,149,High,Delhi,2023-07-27
LN01598,CUST01598,Education Loan,3741658,3264115,125,High,Delhi,2024-08-14
